assembly_accession	organism_name	species_key	assembly_level	status	genome_source	assembly_status	assembly_reason	first_pass_status	locus_n_fraction	locus_longest_n_run	locus_low_complexity	warnings	exon	exon_index	reference_nt	reference_aa_start	reference_aa_end	original_coverage	original_callable_fraction	original_identity	original_confidence	protein_model_aa_coverage	sensitive_blast_coverage	sensitive_blast_identity	sensitive_blast_bitscore	exon_verdict	original_n_context
GCA_965177475.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_4	4	213	446	516	0.9953051643192489	0.9953051643192489	0.9056603773584906	HIGH	0.971830985915493	1.0	0.9022199999999998	304.8	RECOVERED_CONCORDANT	"{""length"": 1140, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177475.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_5	5	124	517	558	0.9919354838709677	0.9919354838709677	0.9024390243902439	HIGH	1.0	0.9919354838709677	0.9027783333333335	198.1	RECOVERED_CONCORDANT	"{""length"": 323, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177475.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_6	6	1115	558	929	0.9641255605381166	0.9641255605381166	0.8762790697674419	HIGH	0.9650537634408602	1.0	0.84409	1239.0	RECOVERED_CONCORDANT	"{""length"": 1276, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177495.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_1	1	194	1	65	0.8917525773195877	0.8917525773195877	0.8728323699421965	HIGH	1.0	0.8969072164948454	0.8678199999999999	207.0	RECOVERED_CONCORDANT	"{""length"": 373, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177495.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_2	2	304	65	166	1.0	1.0	0.9046052631578947	HIGH	1.0	1.0	0.90461	418.0	RECOVERED_CONCORDANT	"{""length"": 504, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177495.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_3	3	837	167	445	0.946236559139785	0.946236559139785	0.8813131313131313	HIGH	0.978494623655914	0.966547192353644	0.86279	961.0	RECOVERED_CONCORDANT	"{""length"": 992, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177495.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_4	4	213	446	516	0.9953051643192489	0.9953051643192489	0.9056603773584906	HIGH	0.971830985915493	1.0	0.9022199999999998	304.8	RECOVERED_CONCORDANT	"{""length"": 1140, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177495.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_5	5	124	517	558	0.9919354838709677	0.9919354838709677	0.9105691056910569	HIGH	1.0	0.9919354838709677	0.9097227083333334	203.1	RECOVERED_CONCORDANT	"{""length"": 323, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177495.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_6	6	1115	558	929	0.9641255605381166	0.9641255605381166	0.8762790697674419	HIGH	0.9650537634408602	1.0	0.84409	1239.0	RECOVERED_CONCORDANT	"{""length"": 1276, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177505.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_1	1	194	1	65	0.8917525773195877	0.8917525773195877	0.8728323699421965	HIGH	1.0	0.8969072164948454	0.8678199999999999	207.0	RECOVERED_CONCORDANT	"{""length"": 373, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177505.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_2	2	304	65	166	1.0	1.0	0.9078947368421053	HIGH	1.0	1.0	0.90789	423.0	RECOVERED_CONCORDANT	"{""length"": 504, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177505.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_3	3	837	167	445	0.946236559139785	0.946236559139785	0.8825757575757576	HIGH	0.978494623655914	0.966547192353644	0.8640300000000001	966.0	RECOVERED_CONCORDANT	"{""length"": 992, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177505.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_4	4	213	446	516	0.9953051643192489	0.9953051643192489	0.9056603773584906	HIGH	0.971830985915493	1.0	0.9022199999999998	304.8	RECOVERED_CONCORDANT	"{""length"": 1140, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177505.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_5	5	124	517	558	0.9596774193548387	0.9596774193548387	0.8991596638655462	HIGH	1.0	0.9596774193548387	0.9	191.1	RECOVERED_CONCORDANT	"{""length"": 319, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177505.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_6	6	1115	558	929	0.9641255605381166	0.9641255605381166	0.8744186046511628	HIGH	0.9650537634408602	1.0	0.84229	1230.0	RECOVERED_CONCORDANT	"{""length"": 1276, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177515.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_1	1	194	1	65	0.8917525773195877	0.8917525773195877	0.8728323699421965	HIGH	1.0	0.8969072164948454	0.8678199999999999	207.0	RECOVERED_CONCORDANT	"{""length"": 373, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177515.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_2	2	304	65	166	1.0	1.0	0.9046052631578947	HIGH	1.0	1.0	0.90461	418.0	RECOVERED_CONCORDANT	"{""length"": 504, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177515.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_3	3	837	167	445	0.946236559139785	0.946236559139785	0.8825757575757576	HIGH	0.978494623655914	0.966547192353644	0.8640300000000001	966.0	RECOVERED_CONCORDANT	"{""length"": 992, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177515.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_4	4	213	446	516	0.9953051643192489	0.9953051643192489	0.9056603773584906	HIGH	0.971830985915493	1.0	0.9022199999999998	304.8	RECOVERED_CONCORDANT	"{""length"": 1140, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177515.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_5	5	124	517	558	0.9919354838709677	0.9919354838709677	0.9024390243902439	HIGH	1.0	0.9919354838709677	0.9027783333333335	198.1	RECOVERED_CONCORDANT	"{""length"": 323, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177515.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_6	6	1115	558	929	0.9641255605381166	0.9641255605381166	0.8744186046511628	HIGH	0.9650537634408602	1.0	0.84229	1230.0	RECOVERED_CONCORDANT	"{""length"": 1276, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177525.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_1	1	194	1	65	0.8917525773195877	0.8917525773195877	0.8728323699421965	HIGH	1.0	0.8969072164948454	0.8678199999999999	207.0	RECOVERED_CONCORDANT	"{""length"": 373, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177525.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_2	2	304	65	166	1.0	1.0	0.9046052631578947	HIGH	1.0	1.0	0.90461	418.0	RECOVERED_CONCORDANT	"{""length"": 504, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177525.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_3	3	837	167	445	0.946236559139785	0.946236559139785	0.8825757575757576	HIGH	0.978494623655914	0.966547192353644	0.8640300000000001	966.0	RECOVERED_CONCORDANT	"{""length"": 992, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177525.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_4	4	213	446	516	0.9953051643192489	0.9953051643192489	0.9056603773584906	HIGH	0.971830985915493	1.0	0.9022199999999998	304.8	RECOVERED_CONCORDANT	"{""length"": 1140, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177525.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_5	5	124	517	558	0.9596774193548387	0.9596774193548387	0.8991596638655462	HIGH	1.0	0.9596774193548387	0.9	191.1	RECOVERED_CONCORDANT	"{""length"": 319, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177525.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_6	6	1115	558	929	0.9641255605381166	0.9641255605381166	0.8725581395348837	HIGH	0.9650537634408602	1.0	0.8405	1221.0	RECOVERED_CONCORDANT	"{""length"": 1276, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177535.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_1	1	194	1	65	0.8917525773195877	0.8917525773195877	0.8728323699421965	HIGH	1.0	0.8969072164948454	0.8678199999999999	207.0	RECOVERED_CONCORDANT	"{""length"": 373, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177535.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_2	2	304	65	166	1.0	1.0	0.9078947368421053	HIGH	1.0	1.0	0.90789	423.0	RECOVERED_CONCORDANT	"{""length"": 504, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177535.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_3	3	837	167	445	0.946236559139785	0.946236559139785	0.8813131313131313	HIGH	0.978494623655914	0.966547192353644	0.86279	961.0	RECOVERED_CONCORDANT	"{""length"": 992, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177535.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_4	4	213	446	516	0.9953051643192489	0.9953051643192489	0.9056603773584906	HIGH	0.971830985915493	1.0	0.9022199999999998	304.8	RECOVERED_CONCORDANT	"{""length"": 1140, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177535.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_5	5	124	517	558	0.9919354838709677	0.9919354838709677	0.9024390243902439	HIGH	1.0	0.9919354838709677	0.9027783333333335	198.1	RECOVERED_CONCORDANT	"{""length"": 323, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177535.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_6	6	1115	558	929	0.9641255605381166	0.9641255605381166	0.8762790697674419	HIGH	0.9650537634408602	1.0	0.84409	1239.0	RECOVERED_CONCORDANT	"{""length"": 1276, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177555.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_1	1	194	1	65	0.8917525773195877	0.8917525773195877	0.8728323699421965	HIGH	1.0	0.8969072164948454	0.8678199999999999	207.0	RECOVERED_CONCORDANT	"{""length"": 373, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177555.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_2	2	304	65	166	1.0	1.0	0.9078947368421053	HIGH	1.0	1.0	0.90789	423.0	RECOVERED_CONCORDANT	"{""length"": 504, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177555.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_3	3	837	167	445	0.942652329749104	0.942652329749104	0.8846641318124208	HIGH	0.978494623655914	0.966547192353644	0.8606699999999999	951.0	RECOVERED_CONCORDANT	"{""length"": 991, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177555.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_4	4	213	446	516	0.9953051643192489	0.9953051643192489	0.9056603773584906	HIGH	0.971830985915493	1.0	0.9022199999999998	304.8	RECOVERED_CONCORDANT	"{""length"": 1140, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177555.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_5	5	124	517	558	0.9919354838709677	0.9919354838709677	0.9024390243902439	HIGH	1.0	0.9919354838709677	0.9027783333333335	198.1	RECOVERED_CONCORDANT	"{""length"": 323, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177555.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_6	6	1115	558	929	0.9641255605381166	0.9641255605381166	0.8762790697674419	HIGH	0.9650537634408602	1.0	0.84409	1239.0	RECOVERED_CONCORDANT	"{""length"": 1276, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177565.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.00019246869977769865	100.0	True		exon_1	1	194	1	65	0.8917525773195877	0.8917525773195877	0.8728323699421965	HIGH	1.0	0.8969072164948454	0.8678199999999999	207.0	RECOVERED_CONCORDANT	"{""length"": 373, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177565.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.00019246869977769865	100.0	True		exon_2	2	304	65	166	1.0	1.0	0.9078947368421053	HIGH	1.0	1.0	0.90789	423.0	RECOVERED_CONCORDANT	"{""length"": 504, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177565.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.00019246869977769865	100.0	True		exon_3	3	837	167	445	0.942652329749104	0.942652329749104	0.8846641318124208	HIGH	0.978494623655914	0.966547192353644	0.8606699999999999	951.0	RECOVERED_CONCORDANT	"{""length"": 991, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177565.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.00019246869977769865	100.0	True		exon_4	4	213	446	516	0.9953051643192489	0.9953051643192489	0.9056603773584906	HIGH	0.971830985915493	1.0	0.9022199999999998	304.8	RECOVERED_CONCORDANT	"{""length"": 1140, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177565.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.00019246869977769865	100.0	True		exon_5	5	124	517	558	0.9919354838709677	0.9919354838709677	0.9024390243902439	HIGH	1.0	0.9919354838709677	0.9027783333333335	198.1	RECOVERED_CONCORDANT	"{""length"": 323, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177565.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	UNRESOLVED_ASSEMBLY_GAP	The candidate locus contains substantial ambiguous sequence.	ok	0.00019246869977769865	100.0	True		exon_6	6	1115	558	929	0.9641255605381166	0.9641255605381166	0.8762790697674419	HIGH	0.9650537634408602	1.0	0.84409	1239.0	RECOVERED_CONCORDANT	"{""length"": 1276, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177575.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_1	1	194	1	65	0.8917525773195877	0.8917525773195877	0.8728323699421965	HIGH	1.0	0.8969072164948454	0.8678199999999999	207.0	RECOVERED_CONCORDANT	"{""length"": 373, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177575.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_2	2	304	65	166	1.0	1.0	0.9078947368421053	HIGH	1.0	1.0	0.90789	423.0	RECOVERED_CONCORDANT	"{""length"": 504, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177575.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_3	3	837	167	445	0.942652329749104	0.942652329749104	0.8846641318124208	HIGH	0.978494623655914	0.966547192353644	0.8606699999999999	951.0	RECOVERED_CONCORDANT	"{""length"": 991, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177575.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_4	4	213	446	516	0.9953051643192489	0.9953051643192489	0.9056603773584906	HIGH	0.971830985915493	1.0	0.9022199999999998	304.8	RECOVERED_CONCORDANT	"{""length"": 1140, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177575.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_5	5	124	517	558	0.9919354838709677	0.9919354838709677	0.9024390243902439	HIGH	1.0	0.9919354838709677	0.9027783333333335	198.1	RECOVERED_CONCORDANT	"{""length"": 323, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
GCA_965177575.2	Bos taurus	Bos taurus	Scaffold	ok	redownloaded	DISRUPTED_STRONG	Miniprot and Exonerate both support coding disruption with no intact local rescue.	ok	0.0	0.0	True		exon_6	6	1115	558	929	0.9641255605381166	0.9641255605381166	0.8762790697674419	HIGH	0.9650537634408602	1.0	0.84409	1239.0	RECOVERED_CONCORDANT	"{""length"": 1276, ""longest_n_run"": 0, ""n_count"": 0, ""n_fraction"": 0.0, ""n_runs"": 0}"
