accession	organism_name	species	assembly_level	assembly_status	species_status	source	callable_fraction	reconstructed_fraction	n_fraction	explicit_deleted_nt	insertion_nt	sensitive_rescued_nt	internal_stop_count_naive	frame_remainder	supported_events	rescued_events	quality_score	warnings
GCA_965365845.1	Capra hircus	Capra hircus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.965913168281306	0.965913168281306	0.010993037742762916	65	7	0	39	2	13	0	172.3553874142454	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965365915.1	Ovis aries	Ovis aries	Scaffold	UNRESOLVED_NO_GENOME	DISRUPTED_LIKELY	first_pass_reference_anchored_remnant	0.9540724793684966	0.9540724793684966	0.022010271460014674	68	7	0	23	2	0	0	101.18714522224951	[]
GCA_965365925.1	Capra hircus	Capra hircus	Scaffold	UNRESOLVED_NO_GENOME	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.965913168281306	0.965913168281306	0.010993037742762916	65	7	0	38	2	0	0	102.48138645070297	[]
GCA_965606195.1	Bubalus bubalis bubalis	Bubalus bubalis	Contig	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_plus_refiner_sensitive_remnant	0.8058844635809114	0.8058844635809114	0.17304860088365243	71	0	57	25	1	11	0	145.62792797985463	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965637775.1	Ovis aries	Ovis aries	Scaffold	DISRUPTED_STRONG	DISRUPTED_LIKELY	first_pass_plus_refiner_sensitive_remnant	0.9669895945461069	0.9669895945461069	0.010976948408342482	62	8	26	41	0	16	0	172.46319093406967	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965642185.1	Bubalus bubalis bubalis	Bubalus bubalis	Contig	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_plus_refiner_sensitive_remnant	0.8058844635809114	0.8058844635809114	0.17304860088365243	71	0	57	25	1	11	0	145.62792797985463	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965642195.1	Bubalus bubalis bubalis	Bubalus bubalis	Contig	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_plus_refiner_sensitive_remnant	0.8058844635809114	0.8058844635809114	0.17304860088365243	71	0	57	25	1	11	0	145.62792797985463	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_965642205.1	Bubalus bubalis bubalis	Bubalus bubalis	Contig	UNRESOLVED_NO_GENOME	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.785432364549695	0.785432364549695	0.19403534609720177	71	0	0	24	1	0	0	79.60288299399748	[]
GCA_974728815.1	Bos taurus	Bos taurus	Scaffold	UNRESOLVED_ASSEMBLY_GAP	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	121.87362790910481	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_976986615.1	Bos taurus	Bos taurus	Contig	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9601722282023681	0.9601722282023681	0.017961876832844576	62	3	0	40	1	15	0	168.76591946409474	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_976986625.1	Bos taurus	Bos taurus	Contig	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	168.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_976986635.2	Bos taurus	Bos taurus	Contig	UNRESOLVED_NO_GENOME	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	0	0	98.94531249691843	[]
GCA_977879435.1	Capra hircus	Capra hircus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.965913168281306	0.965913168281306	0.010993037742762916	65	7	0	39	2	13	0	172.3553874142454	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_977879805.1	Capra hircus	Capra hircus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.965913168281306	0.965913168281306	0.010993037742762916	65	7	0	38	2	12	0	172.3553874142454	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_977880105.2	Capra hircus	Capra hircus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.965913168281306	0.965913168281306	0.010993037742762916	65	7	0	37	2	12	0	172.3553874142454	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_977927225.1	Bos taurus	Bos taurus	Chromosome	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	174.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_977927245.1	Bos taurus	Bos taurus	Chromosome	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9598134194474345	0.9598134194474345	0.01942103334554782	59	1	0	33	2	14	0	174.71544702347433	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_977927255.1	Bos taurus	Bos taurus	Chromosome	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9598134194474345	0.9598134194474345	0.01942103334554782	59	1	0	33	2	14	0	174.71544702347433	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_977927265.1	Bos taurus	Bos taurus	Chromosome	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	174.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_977927285.1	Bos taurus	Bos taurus	Chromosome	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9598134194474345	0.9598134194474345	0.01942103334554782	59	1	0	33	2	14	0	174.71544702347433	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_977970235.1	Bos taurus	Bos taurus	Chromosome	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	174.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_984506415.1	Ovis aries	Ovis aries	Scaffold	DISRUPTED_STRONG	DISRUPTED_LIKELY	first_pass_plus_refiner_sensitive_remnant	0.9677072120559742	0.9677072120559742	0.010968921389396709	60	8	26	28	2	15	0	172.53503295524587	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_984506425.1	Capra hircus	Capra hircus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9651955507714388	0.9651955507714388	0.011725906925613778	65	7	0	38	2	12	0	172.27629697143016	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_984506435.1	Ovis aries	Ovis aries	Scaffold	DISRUPTED_STRONG	DISRUPTED_LIKELY	first_pass_plus_refiner_sensitive_remnant	0.9634015069967707	0.9634015069967707	0.012472487160674981	68	7	26	23	2	14	0	172.07349688320969	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_984506445.1	Ovis aries	Ovis aries	Scaffold	DISRUPTED_STRONG	DISRUPTED_LIKELY	first_pass_plus_refiner_sensitive_remnant	0.9634015069967707	0.9634015069967707	0.012472487160674981	68	7	26	23	2	14	0	172.07349688320969	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_984506455.1	Ovis aries	Ovis aries	Scaffold	DISRUPTED_STRONG	DISRUPTED_LIKELY	first_pass_plus_refiner_sensitive_remnant	0.9677072120559742	0.9677072120559742	0.010964912280701754	60	9	26	27	0	14	0	172.53507304633283	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_984506465.1	Ovis aries	Ovis aries	Scaffold	DISRUPTED_STRONG	DISRUPTED_LIKELY	first_pass_plus_refiner_sensitive_remnant	0.9634015069967707	0.9634015069967707	0.012472487160674981	68	7	26	23	2	14	0	172.07349688320969	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_984506515.1	Capra hircus	Capra hircus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9655543595263725	0.9655543595263725	0.010997067448680353	66	7	0	44	1	13	0	172.31946624169285	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_984506535.1	Capra hircus	Capra hircus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.965913168281306	0.965913168281306	0.010993037742762916	65	7	0	38	2	12	0	172.3553874142454	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_984506635.1	Ovis aries	Ovis aries	Scaffold	DISRUPTED_STRONG	DISRUPTED_LIKELY	first_pass_plus_refiner_sensitive_remnant	0.9677072120559742	0.9677072120559742	0.010968921389396709	60	8	26	28	2	15	0	172.53503295524587	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_984506805.1	Ovis aries	Ovis aries	Scaffold	DISRUPTED_STRONG	DISRUPTED_LIKELY	first_pass_plus_refiner_sensitive_remnant	0.9634015069967707	0.9634015069967707	0.012472487160674981	68	7	26	23	2	14	0	172.07349688320969	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_984506815.1	Ovis aries	Ovis aries	Scaffold	DISRUPTED_STRONG	DISRUPTED_LIKELY	first_pass_plus_refiner_sensitive_remnant	0.9677072120559742	0.9677072120559742	0.010968921389396709	60	8	26	28	2	15	0	172.53503295524587	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_984506825.1	Capra hircus	Capra hircus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.965913168281306	0.965913168281306	0.010993037742762916	65	7	0	38	2	12	0	172.3553874142454	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_984506965.1	Ovis aries	Ovis aries	Scaffold	UNRESOLVED_ASSEMBLY_GAP	DISRUPTED_LIKELY	first_pass_plus_refiner_sensitive_remnant	0.9677072120559742	0.9677072120559742	0.01095690284879474	60	11	26	22	2	15	0	122.53515314065189	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_984507005.1	Ovis aries	Ovis aries	Scaffold	UNRESOLVED_ASSEMBLY_GAP	DISRUPTED_LIKELY	first_pass_plus_refiner_sensitive_remnant	0.9677072120559742	0.9677072120559742	0.010964912280701754	60	9	26	31	0	16	0	122.53507304633283	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_984513465.1	Ovis aries	Ovis aries	Scaffold	DISRUPTED_STRONG	DISRUPTED_LIKELY	first_pass_plus_refiner_sensitive_remnant	0.9677072120559742	0.9677072120559742	0.010968921389396709	60	8	26	28	2	15	0	172.53503295524587	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_984513515.1	Capra hircus	Capra hircus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.965913168281306	0.965913168281306	0.01098901098901099	65	8	0	26	0	12	0	172.3554276817829	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_984513855.1	Capra hircus	Capra hircus	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.965913168281306	0.965913168281306	0.010993037742762916	65	7	0	39	2	13	0	172.3553874142454	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_984514235.1	Ovis aries	Ovis aries	Scaffold	DISRUPTED_STRONG	DISRUPTED_LIKELY	first_pass_plus_refiner_sensitive_remnant	0.9673484033010405	0.9673484033010405	0.010964912280701754	61	10	26	36	0	15	0	172.49919217083945	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_984514435.1	Ovis aries	Ovis aries	Scaffold	DISRUPTED_STRONG	DISRUPTED_LIKELY	first_pass_plus_refiner_sensitive_remnant	0.9673484033010405	0.9673484033010405	0.010964912280701754	61	10	26	41	0	16	0	172.49919217083945	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_984514685.1	Ovis aries	Ovis aries	Scaffold	DISRUPTED_STRONG	DISRUPTED_LIKELY	first_pass_plus_refiner_sensitive_remnant	0.9677072120559742	0.9677072120559742	0.010968921389396709	60	8	26	28	2	15	0	172.53503295524587	"[""refiner_sensitive_exon_blast_incorporated""]"
GCA_984538235.1	Ovis aries	Ovis aries	Scaffold	DISRUPTED_STRONG	DISRUPTED_LIKELY	first_pass_plus_refiner_sensitive_remnant	0.9677072120559742	0.9677072120559742	0.010968921389396709	60	8	26	28	2	15	0	172.53503295524587	"[""refiner_sensitive_exon_blast_incorporated""]"
GCF_000003055.6	Bos taurus	Bos taurus	Chromosome	UNRESOLVED_ASSEMBLY_GAP	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9598134194474345	0.9598134194474345	0.01942103334554782	59	1	0	33	2	14	0	124.71544702347435	"[""refiner_sensitive_exon_blast_incorporated""]"
GCF_000003205.7	Bos taurus	Bos taurus	Chromosome	UNRESOLVED_ASSEMBLY_GAP	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9598134194474345	0.9598134194474345	0.01942103334554782	59	1	0	33	2	14	0	124.71544702347435	"[""refiner_sensitive_exon_blast_incorporated""]"
GCF_000247795.1	Bos indicus	Bos indicus	Chromosome	UNRESOLVED_ASSEMBLY_GAP	DISRUPTED_LIKELY	first_pass_reference_anchored_remnant	0.9569429494079655	0.961248654467169	0.017955294979846097	59	1	0	32	2	12	0	124.44305740318447	"[""refiner_sensitive_exon_blast_incorporated""]"
GCF_000298355.1	Bos mutus	Bos mutus	Scaffold	UNRESOLVED_ASSEMBLY_GAP	DISRUPTED_HIGH	first_pass_plus_refiner_sensitive_remnant	0.961248654467169	0.961248654467169	0.017889740781307048	59	11	26	31	0	12	0	121.7443321598486	"[""refiner_sensitive_exon_blast_incorporated""]"
GCF_000298735.2	Ovis aries	Ovis aries	Chromosome	UNRESOLVED_ASSEMBLY_GAP	DISRUPTED_LIKELY	first_pass_plus_refiner_sensitive_remnant	0.9669895945461069	0.9669895945461069	0.012426900584795321	58	7	26	37	0	13	0	125.43276150390211	"[""refiner_sensitive_exon_blast_incorporated""]"
GCF_000400835.1	Pantholops hodgsonii	Pantholops hodgsonii	Scaffold	UNRESOLVED_ASSEMBLY_GAP	DISRUPTED_LIKELY	first_pass_plus_refiner_sensitive_remnant	0.9687836383207751	0.9687836383207751	0.010972933430870519	57	4	28	40	1	10	0	122.6426354613112	"[""refiner_sensitive_exon_blast_incorporated""]"
GCF_000471725.1	Bubalus bubalis	Bubalus bubalis	Scaffold	UNRESOLVED_ASSEMBLY_GAP	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.5055615357014711	0.5055615357014711	0.4867030965391621	42	0	0	9	0	6	0	61.68912260475548	"[""refiner_sensitive_exon_blast_incorporated""]"
GCF_000754665.1	Bison bison bison	Bison bison	Scaffold	UNRESOLVED_ASSEMBLY_GAP	UNRESOLVED	first_pass_reference_anchored_remnant	0.9598134194474345	0.9598134194474345	0.01942103334554782	59	1	0	33	2	13	0	131.5616008696282	"[""refiner_sensitive_exon_blast_incorporated""]"
GCF_000765115.1	Ovis aries musimon	Ovis aries	Scaffold	UNRESOLVED_ASSEMBLY_GAP	DISRUPTED_LIKELY	first_pass_plus_refiner_sensitive_remnant	0.9648367420165052	0.9648367420165052	0.011001100110011002	68	8	26	39	0	15	0	122.24766416409281	"[""refiner_sensitive_exon_blast_incorporated""]"
GCF_001704415.2	Capra hircus	Capra hircus	Chromosome	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.965913168281306	0.965913168281306	0.010993037742762916	65	7	0	37	2	12	0	175.3553874142454	"[""refiner_sensitive_exon_blast_incorporated""]"
GCF_002102435.1	Odocoileus virginianus texanus	Odocoileus virginianus	Scaffold	UNRESOLVED_ASSEMBLY_GAP	DISRUPTED_HIGH	first_pass_plus_refiner_sensitive_remnant	0.9684248295658414	0.9684248295658414	0.001838235294117647	83	16	26	42	2	11	0	122.82410060364296	"[""refiner_sensitive_exon_blast_incorporated""]"
GCF_002263795.3	Bos taurus	Bos taurus	Chromosome	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9601722282023681	0.9601722282023681	0.01905459875412239	59	1	0	33	2	14	0	174.75499224488198	"[""refiner_sensitive_exon_blast_incorporated""]"
GCF_002742125.1	Ovis aries	Ovis aries	Chromosome	DISRUPTED_STRONG	DISRUPTED_LIKELY	first_pass_plus_refiner_sensitive_remnant	0.9677072120559742	0.9677072120559742	0.010968921389396709	60	8	26	28	2	15	0	175.53503295524587	"[""refiner_sensitive_exon_blast_incorporated""]"
GCF_003121395.1	Bubalus bubalis	Bubalus bubalis	Chromosome	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_plus_refiner_sensitive_remnant	0.8058844635809114	0.8058844635809114	0.17304860088365243	71	0	57	25	1	11	0	151.62792797985463	"[""refiner_sensitive_exon_blast_incorporated""]"
GCF_003369695.1	Bos indicus x Bos taurus	Bos indicus x Bos taurus	Chromosome	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9608898457122353	0.9608898457122353	0.017961876832844576	60	1	0	32	1	15	0	174.6838350612353	"[""refiner_sensitive_exon_blast_incorporated""]"
GCF_014754425.2	Oryx dammah	Oryx dammah	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_plus_refiner_sensitive_remnant	0.9677072120559742	0.9677072120559742	0.010964912280701754	60	9	26	45	0	15	0	172.53507304633283	"[""refiner_sensitive_exon_blast_incorporated""]"
GCF_016772045.2	Ovis aries	Ovis aries	Chromosome	DISRUPTED_STRONG	DISRUPTED_LIKELY	first_pass_plus_refiner_sensitive_remnant	0.9677072120559742	0.9677072120559742	0.010968921389396709	60	8	26	28	2	15	0	175.53503295524587	"[""refiner_sensitive_exon_blast_incorporated""]"
GCF_019320065.1	Cervus canadensis	Cervus canadensis	Chromosome	UNRESOLVED_ASSEMBLY_GAP	UNRESOLVED	first_pass_plus_refiner_sensitive_remnant	0.9085037674919269	0.9085037674919269	0.06598240469208211	75	16	41	20	1	8	0	128.61620750830102	"[""refiner_sensitive_exon_blast_incorporated""]"
GCF_019923925.1	Bubalus bubalis	Bubalus bubalis	Chromosome	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_plus_refiner_sensitive_remnant	0.8058844635809114	0.8058844635809114	0.17304860088365243	71	0	57	25	1	11	0	151.62792797985463	"[""refiner_sensitive_exon_blast_incorporated""]"
GCF_019923935.1	Bubalus bubalis	Bubalus bubalis	Chromosome	UNRESOLVED_ASSEMBLY_GAP	DISRUPTED_HIGH	first_pass_plus_refiner_sensitive_remnant	0.8058844635809114	0.8058844635809114	0.17304860088365243	71	0	57	25	1	11	0	101.62792797985462	"[""refiner_sensitive_exon_blast_incorporated""]"
GCF_022376915.1	Moschus berezovskii	Moschus berezovskii	Scaffold	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_plus_refiner_sensitive_remnant	0.976318622174381	0.976318622174381	0.0036603221083455345	56	1	26	39	2	11	0	173.50661808851407	"[""refiner_sensitive_exon_blast_incorporated""]"
GCF_023091745.1	Budorcas taxicolor	Budorcas taxicolor	Chromosome	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9684248295658414	0.9684248295658414	0.01095290251916758	58	10	0	20	0	11	0	175.60695489493486	"[""refiner_sensitive_exon_blast_incorporated""]"
GCF_023699985.2	Odocoileus virginianus	Odocoileus virginianus	Chromosome	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_plus_refiner_sensitive_remnant	0.9684248295658414	0.9684248295658414	0.001838235294117647	83	16	26	41	2	11	0	175.82410060364296	"[""refiner_sensitive_exon_blast_incorporated""]"
GCF_027580195.1	Bos mutus	Bos mutus	Chromosome	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_plus_refiner_sensitive_remnant	0.961248654467169	0.961248654467169	0.017889740781307048	59	11	26	31	0	12	0	174.7443321598486	"[""refiner_sensitive_exon_blast_incorporated""]"
GCF_029378745.1	Bos indicus	Bos indicus	Chromosome	DISRUPTED_STRONG	DISRUPTED_LIKELY	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	33	2	13	0	174.8736279091048	"[""refiner_sensitive_exon_blast_incorporated""]"
GCF_029407905.1	Bubalus kerabau	Bubalus kerabau	Chromosome	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_plus_refiner_sensitive_remnant	0.8058844635809114	0.8058844635809114	0.17304860088365243	71	0	57	25	1	11	0	151.62792797985463	"[""refiner_sensitive_exon_blast_incorporated""]"
GCF_032405125.1	Capricornis sumatraensis	Capricornis sumatraensis	Chromosome	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9669895945461069	0.9669895945461069	0.010968921389396709	62	10	0	35	2	14	0	175.46327120425912	"[""refiner_sensitive_exon_blast_incorporated""]"
GCF_032452875.1	Bos javanicus	Bos javanicus	Chromosome	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.961248654467169	0.961248654467169	0.017955294979846097	59	1	0	32	2	14	0	174.71978175525868	"[""refiner_sensitive_exon_blast_incorporated""]"
GCF_033118175.1	Dama dama	Dama dama	Chromosome	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_plus_refiner_sensitive_remnant	0.9730893433799784	0.9730893433799784	0.0018301610541727673	70	15	26	42	2	9	0	176.2906327274561	"[""refiner_sensitive_exon_blast_incorporated""]"
GCF_042477335.2	Ovis canadensis	Ovis canadensis	Chromosome	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_plus_refiner_sensitive_remnant	0.9630426982418371	0.9630426982418371	0.012477064220183486	69	7	26	25	1	14	0	175.03757023712126	"[""refiner_sensitive_exon_blast_incorporated""]"
GCF_054371585.1	Giraffa tippelskirchi	Giraffa tippelskirchi	Complete Genome	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_reference_anchored_remnant	0.9881593110871906	0.9881593110871906	0.0018115942028985507	28	1	0	32	0	13	0	180.79781516669004	"[""refiner_sensitive_exon_blast_incorporated""]"
GCF_055505025.1	Bos grunniens	Bos grunniens	Chromosome	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_plus_refiner_sensitive_remnant	0.961248654467169	0.961248654467169	0.017889740781307048	59	11	26	30	0	12	0	174.7443321598486	"[""refiner_sensitive_exon_blast_incorporated""]"
GCF_910594005.1	Cervus elaphus	Cervus elaphus	Chromosome	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_plus_refiner_sensitive_remnant	0.9088625762468604	0.9088625762468604	0.0659582264565775	74	16	41	51	2	8	0	168.51148509572687	"[""refiner_sensitive_exon_blast_incorporated""]"
GCF_963930625.1	Muntiacus reevesi	Muntiacus reevesi	Chromosome	DISRUPTED_STRONG	DISRUPTED_HIGH	first_pass_plus_refiner_sensitive_remnant	0.9702188733405095	0.9702188733405095	0.0029271862422246614	75	21	26	31	0	9	0	175.9926154716287	"[""refiner_sensitive_exon_blast_incorporated""]"
