assembly_accession	assembly_name	organism_name	species_key	assembly_level	status	candidate_id	contig	strand	start	end	span	exon_count	coverage_sum	order_coherence	bitscore_sum	score	locus_length	locus_n_count	locus_n_fraction	locus_n_runs	locus_longest_n_run	error
GCA_984513515.1	seqoccin.Go.SAMEA118215295_	Capra hircus	Capra hircus	Scaffold	ok	CFGWSS010000009.1:+:1	CFGWSS010000009.1	+	21026418.0	21046243.0	19826.0	6.0	5.9385925532667585	1.0	2708.0	8552.377765980027	39826.0	0.0	0.0	0.0	0.0	
GCA_984513855.1	seqoccin.Go.SAMEA118215293_	Capra hircus	Capra hircus	Scaffold	ok	CFGWST010000009.1:+:1	CFGWST010000009.1	+	21045796.0	21065607.0	19812.0	6.0	5.9385925532667585	1.0	2703.0	8551.877765980027	39812.0	0.0	0.0	0.0	0.0	
GCA_984514235.1	seqoccin.Go.SAMEA118215297_	Ovis aries	Ovis aries	Scaffold	ok	CFGWSV010000009.1:+:1	CFGWSV010000009.1	+	25471626.0	25491944.0	20319.0	6.0	5.816526825567228	1.0	2701.0	8515.058047670169	40319.0	0.0	0.0	0.0	0.0	
GCA_984514435.1	seqoccin.Go.SAMEA118215300_	Ovis aries	Ovis aries	Scaffold	ok	CFGWSU010000008.1:+:1	CFGWSU010000008.1	+	21231245.0	21251064.0	19820.0	6.0	5.816526825567228	1.0	2710.0	8515.958047670169	39820.0	0.0	0.0	0.0	0.0	
GCA_984514685.1	seqoccin.Go.SAMEA118215306_	Ovis aries	Ovis aries	Scaffold	ok	CFGWSW010000009.1:+:1	CFGWSW010000009.1	+	21126301.0	21146572.0	20272.0	6.0	5.816526825567228	1.0	2717.0	8516.65804767017	40272.0	0.0	0.0	0.0	0.0	
GCA_984538235.1	seqoccin.Go.SAMEA118215309_	Ovis aries	Ovis aries	Scaffold	ok	CFHAKB010000008.1:+:1	CFHAKB010000008.1	+	21156968.0	21177207.0	20240.0	6.0	5.816526825567228	1.0	2726.0	8517.558047670169	40240.0	0.0	0.0	0.0	0.0	
GCF_000003055.6	Bos_taurus_UMD_3.1.1	Bos taurus	Bos taurus	Chromosome	ok	AC_000166.1:+:1	AC_000166.1	+	34258727.0	34278639.0	19913.0	6.0	5.823131828203328	1.0	3226.0	8569.539548460998	39913.0	0.0	0.0	0.0	0.0	
GCF_000003205.7	Btau_5.0.1	Bos taurus	Bos taurus	Chromosome	error																	CalledProcessError: Command '['/usr/local/bin/datasets', 'download', 'genome', 'accession', 'GCF_000003205.7', '--include', 'genome', '--filename', '/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/cache/genomes/GCF_000003205.7/GCF_000003205.7.zip', '--no-progressbar']' returned non-zero exit status 1.
GCF_000247795.1	Bos_indicus_1.0	Bos indicus	Bos indicus	Chromosome	ok	NC_032658.1:+:1	NC_032658.1	+	35524877.0	35544623.0	19747.0	6.0	5.855389892719457	1.0	3228.0	8579.416967815836	39747.0	1017.0	0.025586836742395654	5.0	863.0	
GCF_000298355.1	BosGru_v2.0	Bos mutus	Bos mutus	Scaffold	ok	NW_005393812.1:+:1	NW_005393812.1	+	146042.0	165709.0	19668.0	6.0	5.733324165019926	1.0	3175.0	8537.497249505977	39668.0	828.0	0.02087324795805183	2.0	795.0	
GCF_000298735.2	Oar_v4.0	Ovis aries	Ovis aries	Chromosome	ok	NC_019465.2:+:1	NC_019465.2	+	20840880.0	20860895.0	20016.0	6.0	5.81174785304632	1.0	2723.0	8515.824355913895	40016.0	0.0	0.0	0.0	0.0	
GCF_000400835.1	PHO1.0	Pantholops hodgsonii	Pantholops hodgsonii	Scaffold	ok	NW_005810851.1:+:1	NW_005810851.1	+	50706.0	71144.0	20439.0	6.0	5.807137154205726	1.0	2737.0	8515.841146261719	40439.0	0.0	0.0	0.0	0.0	
GCF_000471725.1	UMD_CASPUR_WB_2.0	Bubalus bubalis	Bubalus bubalis	Scaffold	ok	NW_005784304.1:-:1	NW_005784304.1	-	449943.0	455149.0	5207.0	3.0	2.991935483870968	1.0	1663.0	4563.880645161291	18219.0	100.0	0.005488775454196169	1.0	100.0	
GCF_000754665.1	Bison_UMD1.0	Bison bison bison	Bison bison	Scaffold	ok	NW_011495034.1:+:1	NW_011495034.1	+	13604502.0	13625051.0	20550.0	6.0	5.823131828203328	1.0	3226.0	8569.539548460998	40550.0	594.0	0.014648581997533909	3.0	394.0	
GCF_000765115.1	Oori1	Ovis aries musimon	Ovis aries	Scaffold	ok	NW_011942609.1:+:1	NW_011942609.1	+	1838541.0	1858333.0	19793.0	6.0	5.816526825567228	1.0	2704.0	8515.358047670168	39793.0	1460.0	0.03668987007765185	1.0	1460.0	
GCF_001704415.2	ARS1.2	Capra hircus	Capra hircus	Chromosome	ok	NC_030816.1:+:1	NC_030816.1	+	21029116.0	21048939.0	19824.0	6.0	5.9385925532667585	1.0	2712.0	8552.777765980029	39824.0	0.0	0.0	0.0	0.0	
GCF_002102435.1	Ovir.te_1.0	Odocoileus virginianus texanus	Odocoileus virginianus	Scaffold	error																	CalledProcessError: Command '['/usr/local/bin/datasets', 'download', 'genome', 'accession', 'GCF_002102435.1', '--include', 'genome', '--filename', '/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/cache/genomes/GCF_002102435.1/GCF_002102435.1.zip', '--no-progressbar']' returned non-zero exit status 1.
GCF_002263795.3	ARS-UCD2.0	Bos taurus	Bos taurus	Chromosome	ok	NC_037336.1:+:1	NC_037336.1	+	33818779.0	33838678.0	19900.0	6.0	5.83119634433236	1.0	3241.0	8573.458903299708	39900.0	0.0	0.0	0.0	0.0	
GCF_002742125.1	Oar_rambouillet_v1.0	Ovis aries	Ovis aries	Chromosome	ok	NC_040259.1:+:1	NC_040259.1	+	23182141.0	23202443.0	20303.0	6.0	5.816526825567228	1.0	2725.0	8517.458047670169	40303.0	0.0	0.0	0.0	0.0	
GCF_003121395.1	UOA_WB_1	Bubalus bubalis	Bubalus bubalis	Chromosome	error																	CalledProcessError: Command '['/usr/local/bin/datasets', 'download', 'genome', 'accession', 'GCF_003121395.1', '--include', 'genome', '--filename', '/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/cache/genomes/GCF_003121395.1/GCF_003121395.1.zip', '--no-progressbar']' returned non-zero exit status 1.
GCF_003369695.1	UOA_Brahman_1	Bos indicus x Bos taurus	Bos indicus x Bos taurus	Chromosome	ok	NC_040084.1:+:1	NC_040084.1	+	33908728.0	33928636.0	19909.0	6.0	5.855389892719457	1.0	3240.0	8580.616967815837	39909.0	0.0	0.0	0.0	0.0	
GCF_014754425.2	SCBI_Odam_1.1	Oryx dammah	Oryx dammah	Scaffold	error																	CalledProcessError: Command '['/usr/local/bin/datasets', 'download', 'genome', 'accession', 'GCF_014754425.2', '--include', 'genome', '--filename', '/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/cache/genomes/GCF_014754425.2/GCF_014754425.2.zip', '--no-progressbar']' returned non-zero exit status 1.
GCF_016772045.2	ARS-UI_Ramb_v3.0	Ovis aries	Ovis aries	Chromosome	ok	NC_056061.1:+:1	NC_056061.1	+	21046625.0	21066920.0	20296.0	6.0	5.816526825567228	1.0	2721.0	8517.058047670169	40296.0	0.0	0.0	0.0	0.0	
GCF_019320065.1	ASM1932006v1	Cervus canadensis	Cervus canadensis	Chromosome	ok	NC_057405.1:+:1	NC_057405.1	+	45812667.0	45828719.0	16053.0	5.0	4.957718175135211	1.0	2642.0	7251.515452540563	36053.0	0.0	0.0	0.0	0.0	
GCF_019923925.1	NDDB_DH_1	Bubalus bubalis	Bubalus bubalis	Chromosome	ok	NC_058352.1:-:1	NC_058352.1	-	69252161.0	69272026.0	19866.0	4.0	3.9584826762246115	1.0	2586.0	5946.144802867384	39866.0	0.0	0.0	0.0	0.0	
GCF_019923935.1	NDDB_SH_1	Bubalus bubalis	Bubalus bubalis	Chromosome	ok	NC_059166.1:-:1	NC_059166.1	-	70377730.0	70397595.0	19866.0	4.0	3.9584826762246115	1.0	2594.0	5946.944802867383	39866.0	0.0	0.0	0.0	0.0	
GCF_022376915.1	ASM2237691v1	Moschus berezovskii	Moschus berezovskii	Scaffold	error																	CalledProcessError: Command '['/usr/local/bin/datasets', 'download', 'genome', 'accession', 'GCF_022376915.1', '--include', 'genome', '--filename', '/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/cache/genomes/GCF_022376915.1/GCF_022376915.1.zip', '--no-progressbar']' returned non-zero exit status 1.
GCF_023091745.1	Takin1.1	Budorcas taxicolor	Budorcas taxicolor	Chromosome	ok	NC_068918.1:+:1	NC_068918.1	+	25404766.0	25424629.0	19864.0	6.0	5.9385925532667585	1.0	2701.0	8551.677765980028	39864.0	0.0	0.0	0.0	0.0	
GCF_023699985.2	Ovbor_1.2	Odocoileus virginianus	Odocoileus virginianus	Chromosome	ok	NC_069692.1:+:1	NC_069692.1	+	19641497.0	19661712.0	20216.0	6.0	5.849251199470406	1.0	2847.0	8539.475359841123	40216.0	0.0	0.0	0.0	0.0	
GCF_027580195.1	NWIPB_WYAK_1.1	Bos mutus	Bos mutus	Chromosome	ok	NC_091625.1:+:1	NC_091625.1	+	33935654.0	33955313.0	19660.0	6.0	5.733324165019926	1.0	3175.0	8537.497249505977	39660.0	0.0	0.0	0.0	0.0	
GCF_029378745.1	NIAB-ARS_B.indTharparkar_mat_pri_1.0	Bos indicus	Bos indicus	Chromosome	error																	CalledProcessError: Command '['/usr/local/bin/datasets', 'download', 'genome', 'accession', 'GCF_029378745.1', '--include', 'genome', '--filename', '/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/cache/genomes/GCF_029378745.1/GCF_029378745.1.zip', '--no-progressbar']' returned non-zero exit status 1.
GCF_029407905.1	PCC_UOA_SB_1v2	Bubalus kerabau	Bubalus kerabau	Chromosome	error																	CalledProcessError: Command '['/usr/local/bin/datasets', 'download', 'genome', 'accession', 'GCF_029407905.1', '--include', 'genome', '--filename', '/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/cache/genomes/GCF_029407905.1/GCF_029407905.1.zip', '--no-progressbar']' returned non-zero exit status 1.
GCF_032405125.1	serow.2	Capricornis sumatraensis	Capricornis sumatraensis	Chromosome	ok	NC_091081.1:+:1	NC_091081.1	+	21560865.0	21580732.0	19868.0	6.0	5.9385925532667585	1.0	2675.0	8549.077765980028	39868.0	0.0	0.0	0.0	0.0	
GCF_032452875.1	ARS-OSU_banteng_1.0	Bos javanicus	Bos javanicus	Chromosome	error																	CalledProcessError: Command '['/usr/local/bin/datasets', 'download', 'genome', 'accession', 'GCF_032452875.1', '--include', 'genome', '--filename', '/home/morpheus/retraction_watch_plots/gprc6a/GPRC6A_Ruminantia/cache/genomes/GCF_032452875.1/GCF_032452875.1.zip', '--no-progressbar']' returned non-zero exit status 1.
GCF_033118175.1	ASM3311817v2	Dama dama	Dama dama	Chromosome	ok	NC_083708.1:+:1	NC_083708.1	+	33025981.0	33045086.0	19106.0	6.0	5.849251199470406	1.0	2861.0	8540.875359841122	39106.0	0.0	0.0	0.0	0.0	
GCF_042477335.2	ARS-UI_OviCan_v2	Ovis canadensis	Ovis canadensis	Chromosome	ok	NC_091252.1:+:1	NC_091252.1	+	31749274.0	31769025.0	19752.0	6.0	5.81174785304632	1.0	2699.0	8513.424355913896	39752.0	0.0	0.0	0.0	0.0	
GCF_054371585.1	T2T-mGirTip1v1.2.pri	Giraffa tippelskirchi	Giraffa tippelskirchi	Complete Genome	ok	NC_137283.1:+:1	NC_137283.1	+	101213283.0	101233746.0	20464.0	6.0	5.971316927169937	1.0	3522.0	8643.595078150982	40464.0	0.0	0.0	0.0	0.0	
GCF_055505025.1	Bosgru_T2T1.0	Bos grunniens	Bos grunniens	Chromosome	ok	NC_141173.1:+:1	NC_141173.1	+	34729023.0	34748688.0	19666.0	6.0	5.733324165019926	1.0	3189.0	8538.897249505977	39666.0	0.0	0.0	0.0	0.0	
GCF_910594005.1	mCerEla1.1	Cervus elaphus	Cervus elaphus	Chromosome	ok	NC_057842.1:+:1	NC_057842.1	+	36106682.0	36122762.0	16081.0	5.0	4.957718175135211	1.0	2679.0	7255.215452540563	36081.0	0.0	0.0	0.0	0.0	
GCF_963930625.1	mMunRee1.1	Muntiacus reevesi	Muntiacus reevesi	Chromosome	ok	NC_089267.1:+:1	NC_089267.1	+	31892163.0	31912203.0	20041.0	6.0	5.833787281944633	1.0	2816.0	8531.73618458339	40041.0	0.0	0.0	0.0	0.0	
